EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
10778962,TEXAS ARCHIVE OF THE MOVING IMAGE,,3908 AVENUE B STE 105,AUSTIN,TX,78751-4515,0,3,3,1200,200301,1,15,0,1,1,202412.0,5,5,1,0,12,567070.0,641657.0,641657.0,A54,
10779537,TOASTMASTERS INTERNATIONAL,% BIG T TOASTMASTERS CLUB,5107 WATERFORD CT,TEMPLE,TX,76502-7317,820,3,9,2000,194505,1,16,0,5,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,,5590 BIG T TOASTMASTERS CLUB
10780147,CALVERY CHAPEL BISCAYNE BAY INC,% LUIS F SEGARRA,14476 SW 161ST PL,MIAMI,FL,33196-5768,0,3,3,1700,200407,1,10,0,1,1,,0,0,6,0,12,,,,X21,
10780925,ROSWELL CHRISTIAN CENTER INC,% JERRY CHAPMAN,109 E CHARLESTON RD,ROSWELL,NM,88203-0803,0,3,3,7000,200308,1,10,0,1,1,,0,0,6,0,12,,,,X20,
10780934,LAKE COUNTY INTERNATIONAL CHARTER SCHOOL,% LCOE BUSINESS OFFICE,15850 ARMSTRONG STREET,MIDDLETOWN,CA,95461-0000,0,3,3,2100,200512,1,11,0,1,1,202406.0,6,6,1,0,6,2030650.0,1428599.0,1428599.0,B29,
10781635,EACH ONE REACH ONE DELIVERANCE MINISTRIES INC,% QUEEN JACKSON,2455 RETREAT POINT PKWY,HOSCHTON,GA,30548-7400,0,3,3,1000,200502,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,B90,
10781792,CAMINO A LA GLORIA,% MANUEL MANZANO,PO BOX 1711,CLEWISTON,FL,33440-1711,1678,3,9,7000,196408,1,10,1002029,5,1,,0,0,6,0,12,,,,,
10782045,HIXSON YOUTH ATHLETIC ASSOCIATION,% GARY PAYNE,PO BOX 1343,HIXSON,TN,37343-5343,0,3,3,1200,202301,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,N50,HYAA
10782138,LIFTING JESUS HIGHER MINISTRIES,% STEVE G RODRIGUEZ,7235 RIDGELINE DR,RIVERSIDE,CA,92509-5514,0,3,3,1700,200603,1,10,0,1,1,,1,3,6,0,12,,,,X20,
10782281,PTA TEXAS CONGRESS,% PTA,7200 SNUG HARBOR CIR,FRISCO,TX,75036-9201,1889,3,9,2000,196709,1,16,0,1,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,,HACKBERRY ELEMENTARY PTA
10782946,SONS OF ENCOURAGEMENT,% DENNIS WEAN,31018 WILDCAT DR,BULVERDE,TX,78163-4550,0,3,3,2700,200310,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,X21,
10783081,CHINESE AMERICAN COOPERATION COUNCIL,% JINGJING XU,PO BOX 12028,PLEASANTON,CA,94588-2028,0,3,3,1000,200507,1,11,0,1,1,202506.0,6,5,1,0,6,1450708.0,616330.0,616330.0,B28,
10783226,BRUISED APPLES MENTORING PROGRAM,% DONALD ELLERBE,PO BOX 152292,AUSTIN,TX,78715-2292,0,3,3,1000,201602,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,F20,
10783518,CHAPMANS RETREAT ELEMENTARY PTO,% ERIN PAREDES,1000 SECLUDED LN,SPRING HILL,TN,37174-6120,0,3,3,1000,200710,1,16,0,1,1,202506.0,3,3,1,0,6,60030.0,80099.0,66492.0,B90,
10783590,FOUR PEAKS WOMANS CLUB,% JEAN LINZER,16142 E GLENPOINT DR,FOUNTAIN HLS,AZ,85268-3116,0,4,3,1000,200307,2,0,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,P20,
10784332,SECKMAN ICE HOCKEY CLUB,% AARON TAPY,PO BOX 375,IMPERIAL,MO,63052-0375,0,3,3,1000,200502,1,16,0,1,1,202412.0,3,4,1,0,12,48612.0,132498.0,132498.0,N68,
10784491,FOR THE KID IN ALL OF US INC,% ALEX WAN,PO BOX 8364,ATLANTA,GA,31106-0364,0,3,3,1000,200309,1,15,0,1,1,202301.0,3,4,1,0,1,91321.0,188626.0,184050.0,T20,
10784674,IGLESIA PENTECOSTES EL MANA CORP,% ELIAS HERNANDEZ,16331 US HIGHWAY 301,DADE CITY,FL,33523-2442,0,3,3,7000,200306,1,10,0,1,1,202412.0,0,0,6,0,12,0.0,0.0,0.0,X21,
10784835,KERALA ASSOCIATION OF KANSAS CITY,% ANOOP VINOD,12181 CRAIG ST,OVERLAND PARK,KS,66213-1474,0,3,3,1200,201809,1,15,0,5,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,A23,
10784962,BOCA RATON NJROTC CADET PARENT ORGANIZATION INC,% SHARON AUGUSTIN,5519 NW 15TH CT,BOCA RATON,FL,33486-0000,0,3,3,1000,200505,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,P11,
10785222,NEW MEDINAH EDUCATION FOUNDATION,% RASHAD N ALI,PO BOX 18612,HATTIESBURG,MS,39404-8612,0,3,3,1000,200601,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,B90,
10786082,T W MINISTRIES INC,% WALKENS TERMIDOR,3782 GALT PL,DOUGLASVILLE,GA,30135-7737,0,3,3,7000,200402,1,15,0,1,1,202412.0,0,4,1,0,12,0.0,390876.0,390876.0,X20,TERMIDOR WALKENS MINISTRIES
10786632,MIDDLE TENNESSEE MISSION OUTREACH INC,% PAT HARRELL,7046 HIGHLAND RD,PORTLAND,TN,37148-8355,0,3,3,1000,200308,1,15,0,1,1,202412.0,3,4,1,0,12,56900.0,117528.0,117528.0,P20,
10788133,AMERICAN COVENANT SENIOR HOUSING FOUNDATION INC,% GERALD FRITTS,431 1ST AVE W,KALISPELL,MT,59901-4835,0,3,3,1000,202403,1,15,0,1,1,202412.0,6,6,1,0,12,2999711.0,2198451.0,2130603.0,L21,
10788363,NORTHEAST MONTANA FORT PECK TRIBAL M A S H UNIT,% TEDDY KASCHUBE,4360 ROAD 2037,BROCKTON,MT,59213-9413,0,3,3,4000,200311,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,D40,NE MT FPT M A S H UNIT
10788677,FAITH IN GOD MISSIONARY BAPTIST CHURCH,% COSSIE WILSON,7545 OLD MILITARY RD,THEODORE,AL,36582-2455,0,3,3,1000,201301,1,10,0,1,1,,0,0,6,0,12,,,,X20,
10788764,WINDHORSE SANCTUARY INC,% DAVID L FERGUSON,597 NE RIDGE LOOP,MADISON,FL,32340-3699,0,3,3,1000,200406,1,3,0,1,1,202412.0,1,3,0,1,12,135.0,68023.0,,D20,
10789717,ANGELL FOUNDATION,% PERRY S ORETZKY,11150 W OLYMPIC BLVD STE 915,LOS ANGELES,CA,90064-1859,0,3,3,1000,200308,1,4,0,1,1,202306.0,9,8,0,1,6,125282251.0,28107617.0,,T20,
10789794,COMMUNITY FELLOWSHIP MINISTRIES INC,% ROGER MURDOCK,612 COHRAN STORE RD,DOUGLASVILLE,GA,30134-7286,0,3,3,7000,200407,1,10,0,1,1,,0,0,6,0,12,,,,X21,
10790282,EVANGELISTIC OUTREACH,% DENNIS J HOUSE,306 DEROUEN ST,WELSH,LA,70591-5410,1678,3,9,7000,196408,1,10,1002029,5,1,,0,0,6,0,12,,,,,
10790411,TULSA-HOPE INTERNATIONAL MINISTRIES CHURCH OF GOD MIS01,% TREVOR GRIZZLE,7030E SOUTH LEWIS AVE PMB 175 8086,TULSA,OK,74136-3904,2358,3,9,7000,197210,1,10,1000000,5,1,,0,0,6,0,8,,,,,
10790530,MOUNT MIGUEL HIGH SCHOOL FOUNDATION INC,% JOANNE BURKE,PO BOX 1055,LEMON GROVE,CA,91946-1055,0,3,3,1200,200310,1,15,0,1,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,B122,
10790827,HARVEST COMMUNITY CHURCH OF JAY INC,% HENRY I JUDY JR,2828 HARVEST RD,JAY,FL,32565-4813,0,3,3,7200,200503,1,10,0,1,1,,0,0,6,0,12,,,,X20,
10790908,H E R WEEKEND INC,% BOBBIE LAYTON,PO BOX 77,WOODLAND HLS,CA,91365-0077,0,3,3,1000,200411,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,F60,
10791025,DR JEFFERY BUTLER EDUCATIONAL ADVANCEMENT AND DEVELOPMENT CORPOR,% DR JEFFERY BUTLER EDU ADV DEV CO,3860 AMBERLY DR UNIT I,INGLEWOOD,CA,90305-3440,0,3,3,1000,200704,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,B82,
10791551,LIFE HOUSE FOUNDATION FOR CHILDREN,% JAIME MENDOZA,PO BOX 1005,GLENDORA,CA,91740-1005,0,3,3,1000,201403,1,15,0,1,1,202412.0,5,5,1,0,12,585111.0,861858.0,861858.0,P20,
10792266,MOUNT ZION EVANGELISTIC ASSEMBLY INC,% STEPHEN O ROWAIYE,6604 NW 134TH ST,OKLAHOMA CITY,OK,73142-5909,0,3,3,7000,200802,1,10,0,1,1,,0,0,6,0,12,,,,X20,
10792702,URBAN MINISTRIES INC,% EVA STINSON,414 PRAIRIE ST S,UNION SPRINGS,AL,36089-1933,0,3,3,7000,200312,1,10,0,5,1,,0,0,6,0,12,,,,X21,
10793285,PARTNERS GLOBAL FOUNDATION INC,% EDITH OTIENO,604 FORT WORTH AVE APT 3140,DALLAS,TX,75208-0298,0,3,3,7000,200407,1,10,0,1,1,,0,0,6,0,6,,,,X99,
10794778,COMMUNITY PRAYER BAND,,PO BOX 811,CLEWISTON,FL,33440-0811,0,3,3,7000,200406,1,10,0,1,1,,0,0,6,0,12,,,,X20,
10795050,TEXAS LETTERING ARTS COUNCIL,% ANGELA VANGALIS,757 E BETHEL SCHOOL RD,COPPELL,TX,75019-4136,0,3,3,1000,200501,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,A20,CALLIGRAPHIC LEGACIES
10795152,CHRISTIAN FRIENDS OF NEW AMERICANS,% AL BUCKMAN CHAIRMAN,5515 S GRAND BLVD,SAINT LOUIS,MO,63111-1807,0,3,3,7000,200907,1,15,0,1,1,202506.0,5,5,1,0,6,728867.0,646046.0,604188.0,X90,
10795306,DISTRICT 6 VFW AUXILIARY,% GINGER BIRD TREASURER,PO BOX 316,BROADUS,MT,59317-0316,0,19,3,1000,201812,1,0,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,W30,
10795543,NALLS FOUNDATION INC,% TINA DOLLISON,131 PERSIA AVE,SAN FRANCISCO,CA,94112-2717,0,3,3,1000,200403,1,16,0,1,1,202412.0,2,4,1,0,12,17879.0,339032.0,339032.0,P70,
10795924,PLAINVILLE COMMUNITY FOUNDATION INC,% CHARLIE RAMSEY,206 W MILL ST,PLAINVILLE,KS,67663-2227,0,3,3,1000,200404,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,T31,
10797906,WALKER AREA ASSOCIATION OF REALTORS,% LINDA INGRAM,PO BOX 1070,JASPER,AL,35502-1070,0,6,3,4000,201705,2,0,0,1,1,202412.0,4,4,1,0,12,433035.0,253704.0,253704.0,S46,
10798000,JACKSON DOLLS PRODUCTION,% CHERYL HAYES,6118 E 93RD ST,TULSA,OK,74137-4111,0,3,3,1200,201904,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,P20,
10798271,REMNANT OF GRACE MINISTRIES INC,% VANN E MEDLOCK,2320 56TH ST,DALLAS,TX,75241-1400,0,3,3,7210,200404,1,10,0,1,1,,0,0,6,0,12,,,,X20,
10798499,PRAISE TEMPLE FULL GOSPEL BAPTIST CHURCH,% HARRISON B JOHNSON JR,5521 RANCHITO AVE,EL PASO,TX,79924-5426,3317,3,9,7000,199112,1,10,0,1,1,,0,0,6,0,6,,,,,
10798754,LIGHTHOUSE CHURCH RESTORATION,% JAMES B WILLIAMS JR,PO BOX 2318,JACKSONVILLE,FL,32203-2318,0,3,3,7000,200411,1,10,0,1,1,,0,0,6,0,9,,,,X20,
10799223,STARFIRE COMPANION-ANIMAL SANCTUARY,% TORUN ALMER,84-5006 KEALA O KEAWE ROAD,CAPTAIN COOK,HI,96704-0000,0,3,3,4000,200408,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,D32,
10799428,SIGMA EPSILON OF KAPPA DELTA FOUNDATION,% KATHY GIBSON,2315 NUECES ST,AUSTIN,TX,78705-5207,0,3,3,1000,198812,1,15,0,1,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,,
10799721,MIGHTY WORD OF POWER MINISTRIES INC,% E LOUISE COLBERT,26463 PARKWOOD DR,DENHAM SPGS,LA,70726-6546,0,3,3,7000,200603,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,P20,
10799871,TABERNACLE OF GOD INTERNATIONAL MINISTRIES INC,% DEBBIE K HARVEY,745 MAGNOLIA GARDENS WALK,MCDONOUGH,GA,30253-6082,0,3,3,7000,200608,1,10,0,1,1,,0,0,6,0,12,,,,X20,
10799916,ONSTOTT FAMILY FOUNDATION INC,% DARRELL W CAIN,309 N MAIN ST,SPRINGFIELD,TN,37172-2406,0,3,3,1000,200401,1,4,0,1,1,202412.0,5,3,0,1,12,703088.0,62762.0,,T22,
10799951,TIGARD BLAST FASTPITCH SOFTBALL ASSOCIATION,% NICOLE PILLATSCH,PO BOX 230245,PORTLAND,OR,97281-0245,0,3,3,2100,200411,1,15,0,1,1,202412.0,3,4,1,0,12,38224.0,113403.0,98216.0,N63,STEVE POEHLER MBR
10800004,PIERCE FAMILY FOUNDATION,% HARVEY R PIERCE,4234 GULF OF MEXICO DR UNIT T1,LONGBOAT KEY,FL,34228-2507,0,3,3,1000,200405,1,4,0,2,1,202412.0,5,4,0,1,12,571649.0,246128.0,,T22,
10800623,EMMANUEL BAPTIST CHURCH,% JAMES W THERIAC,417 W 3RD ST,ELDON,MO,65026-0000,1725,3,9,7000,196503,1,10,1029000,5,1,,0,0,6,0,12,,,,,
10800625,CONGREGATION AGUDAS ACHIM,% JOSEPH MANELA,626 N FULLER AVE,LOS ANGELES,CA,90036-1939,0,3,3,7000,200312,1,10,0,1,1,202412.0,0,0,6,0,12,,,,X30,
10801061,FORT WORTH HOPE CENTER,% ORLANDO REYES,3625 E LOOP 820 S,FORT WORTH,TX,76119-1822,0,3,3,1000,200411,1,15,0,1,1,202412.0,5,7,1,0,12,511601.0,9933221.0,9931468.0,P20,THE HOPE CENTER
10801449,EMMAUS HOUSE OF GLORY INC,% ST LOUIS MERVILUS,PO BOX 8312,DELRAY BEACH,FL,33482-8312,0,3,3,1000,201311,1,10,0,1,1,202112.0,3,4,6,0,12,75000.0,120000.0,120000.0,X20,
10801631,KANSAS PROPANE EDUCATION AND RESEARCH COUNCIL,% JUSTIN HOLSTIN,540 NW BROAD ST,TOPEKA,KS,66608-1819,0,6,3,1000,200511,2,0,0,5,1,202506.0,5,4,1,0,6,813819.0,383591.0,333454.0,S41,
10801639,JAMAAL ADDISON MOTIVATIONAL FOUNDATION INC,% PATRICIA ROBERTS,175 ALLEN OAKS WAY,COVINGTON,GA,30016-4517,0,3,3,2000,201210,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,B90,
10802772,ST LUKE HOUSING MINISTRY INC,% RONALD CUNNINGHAM,2020 28TH AVENUE NORTH,NASHVILLE,TN,37208-1263,0,3,3,1000,200401,1,16,0,1,1,202412.0,6,4,1,0,12,1603313.0,335192.0,335192.0,L22,
10803356,STEWART COUNTY ANIMAL MANAGEMENT PROGRAM INCORPORATED,% CAROLYN JENSEN,598 ANTIOCH RD,DOVER,TN,37058-5934,0,3,3,4120,200403,1,15,0,1,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,D20,
10804631,CALVARY WORSHIP CENTER,% JEANETTE HASTINGS,1364 N BEATON ST,CORSICANA,TX,75110-3187,1446,3,9,7000,195902,1,10,268120230,5,1,,0,0,6,0,12,,,,,
10805754,IRMA SCHUSTER FOUNDATION INC,% NORMAN J SHEA III,800 SOUTH OSPREY AVE,SARASOTA,FL,34236-7801,0,3,3,1000,200406,1,4,0,1,1,202412.0,4,4,0,1,12,224399.0,217417.0,,T20,
10806002,TEXAS GARDEN CLUBS INC,% ALMA GORDON,3810 HEATHERBLOOM DR,HOUSTON,TX,77045-5606,7170,3,9,2000,199301,1,16,59000000,1,1,202505.0,0,0,2,0,5,0.0,0.0,0.0,C42,BLUEBONNET GARDEN CLUB
10807104,FEED THEM FIRST MISSIONS INC,% WAYNE BULGERIN,1754 CAPE CORAL PKWY E APT 101,CAPE CORAL,FL,33904-9646,0,3,3,1000,200410,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,Q30,
10807878,TASTE OF THE OIL PATCH,% MELINDA MCCLURE,PO BOX 204,GLADEWATER,TX,75647-0204,0,3,3,1000,200508,1,15,0,1,1,202309.0,4,3,1,0,9,196906.0,97222.0,38155.0,P80,
10809482,GRACE COMMUNION DECATUR,% PHILLIP DOELE,PO BOX 870508,STONE MTN,GA,30087-0013,4128,3,9,7000,195906,1,10,1000000,1,1,,0,0,6,0,6,,,,,INTERNATIONAL
10809629,CHAPEL HILL EX-STUDENTS ASSOCIATION,% MIKE BLOODSWORTH,11561 COUNTY ROAD 2326,TYLER,TX,75707-5321,0,3,3,2000,201408,1,16,0,2,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,B82,
10810546,SIEMPRE PARA LOS NINOS,% REBECCA L AVERY,5623 ARLINGTON AVE,RIVERSIDE,CA,92504-2032,0,3,3,1000,200412,1,15,0,1,1,202412.0,3,4,1,0,12,96159.0,237221.0,237221.0,P60,
10810866,ZOE FOUNDATION FOR INFUSION ART THERAPY,% KIMBERLY L HAMMONDS,PO BOX 1366,ANNA MARIA,FL,34216-1366,0,3,3,1000,200408,1,15,0,1,1,202412.0,6,6,1,0,12,1797754.0,1164971.0,290948.0,E60,
10811107,LAKEWOOD FIRST LIONS COMMUNITY FOUNDATION,% JEFF RICH,6309 WHISPER LN SW,LAKEWOOD,WA,98499-1140,0,3,3,1000,202409,1,16,0,1,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,T50,
10811286,SMART CHILDREN ACADEMY INC,% AFRICA Q BROWN-SMART,458 CRABAPPLE PL,MACON,GA,31217-5557,0,3,3,1000,201102,1,15,0,1,1,,3,4,0,0,12,,,,O50,
10811472,GREAT AWAKENINGS INC,% CLINT DECKER,107 S 7TH ST,CLAY CENTER,KS,67432-3414,0,3,3,2000,200501,1,15,0,1,1,202412.0,3,4,1,0,12,29640.0,100546.0,100546.0,X20,
10813367,HOUSING WITH HEART INC,% LAURA ARCHULETA,17701 COWAN STE 200,IRVINE,CA,92614-6840,0,3,3,1000,200408,1,17,0,1,1,202412.0,6,7,1,0,12,3262431.0,9403974.0,9403974.0,P11,
10814050,LAKEVIEW JUNIOR GOLF ASSOCIATION INC,% CHARLES J BRYANT,PO BOX 48,BLACKSHEAR,GA,31516-0048,0,3,3,1000,200904,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,N6A,
10814181,MUSEUM OF UNDERWATER ARCHAEOLOGY,% DR T KURT KNOERL,251 SUGAR MILL DR,SAVANNAH,GA,31419-9439,0,3,3,1000,200802,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,A50,
10814224,SUMTER COUNTY RECREATION ASSOCIATION,% DAISY CARTER,2938 SUMTER 23,LIVINGSTON,AL,35470-2734,0,3,3,1200,200606,1,15,0,1,1,,0,0,0,0,12,,,,N50,
10814316,SILVER CREEK ORGANIZATION FOR PERFORMING ARTS,% TREASURER,4901 NELSON RD,LONGMONT,CO,80503-6001,0,3,3,1200,200601,1,16,0,1,1,202407.0,3,4,1,0,7,83771.0,190264.0,83079.0,A60,
10814641,FUSION-FRIENDS UNITED TO SHELTER THE INDIGENT OPPRESSED AND NEEDY,% PEGGY LAPORTE,PO BOX 23934,FEDERAL WAY,WA,98093-0934,0,3,3,1000,200411,1,15,0,1,1,202412.0,8,6,1,0,12,10534998.0,3465535.0,2696258.0,P85,
10814855,SON RISE WORSHIP CENTER,% IRMA MARTINEZ,5516 OLD BLANCA RD,DONNA,TX,78537-0000,0,3,3,7000,200507,1,10,0,1,1,,0,0,6,0,12,,,,X21,
10816065,CFNV CHARITABLE REAL ESTATE FUND,% THE COMMUNTIY FOUNDATION OF NV,3299 CLAREMONT WAY STE 4,NAPA,CA,94558-3382,0,3,3,1000,200410,1,17,0,1,1,202406.0,6,5,1,0,6,4531858.0,926114.0,926114.0,T11,
10816505,MISS RODEO FLORIDA ASSOCIATION INC,,4831 SW 63RD ST,OCALA,FL,34474-4781,0,4,3,3000,200510,2,0,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,N52,
10817026,FRIENDS OF A1A SCENIC AND HISTORIC COASTAL BYWAY INC,% DENNIS BAYER,2175 MIZELL RD,ST AUGUSTINE,FL,32080-9157,0,3,3,2100,200806,1,15,0,1,1,202412.0,2,2,2,0,12,21331.0,22090.0,12880.0,S30,
10817597,GENERAL FEDERATION OF WOMENS CLUB,% TARYN LOFTNESS,PO BOX 314,RAINIER,WA,98576-0314,3220,3,9,1200,198511,1,16,120000000,1,1,202406.0,0,0,2,0,6,0.0,0.0,0.0,,GFWC CAPITAL WOMANS CLUB
10818219,AMERICAN LEGION AUXILIARY,% SARA PERRY,4383 NE CHERRY LAKE CIR,MADISON,FL,32340-3427,964,19,9,1000,194610,1,0,0,5,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,,CHERRY LAKE UNIT 224
10818620,HILLEL THE FOUNDATION FOR JEWISH CAMPUS LIFE,% AMANDA URIAS,398 ARABIAN WAY,HEALDSBURG,CA,95448-8098,3736,3,9,1000,199312,0,15,0,1,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,,SONOMA STATE UNIVERSITY HILLEL
10818644,POWER MINISTRIES OF THE WORLD INC,% CHRISTY LEVY DUVIGNEAUD,36 BLUEBIRD ST,NEW ORLEANS,LA,70124-4308,0,3,3,7120,200512,1,10,0,1,1,,0,0,6,0,12,,,,X212,
10819730,CAPT DANS FARMSTEAD,% LORENA J STREET,786 POWER RD,COUPEVILLE,WA,98239-3104,0,3,3,1000,200510,1,16,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,P82,
10819786,ROTARY CLUB OF APPLE VALLEY FOUNDATION,% NEAL WALKER,PO BOX 943,APPLE VALLEY,CA,92307-0016,0,3,3,1200,200410,1,15,0,1,1,202506.0,4,3,2,0,6,107994.0,44392.0,34286.0,B82,APPLE VALLEY
10819840,THE PEARL HIGH SCHOOL HERITAGE CLASSES FOUNDATION INC,% WILLIAM BUCKLEY,3401 ANDERSON RD UNIT 59,ANTIOCH,TN,37013-6006,0,3,3,1000,200604,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,B82,
10820257,CPHS CELEBRITIES BOOSTERS,% VALERIE THATE,1841 S LAKELINE BLVD STE 101-135,CEDAR PARK,TX,78613-4666,0,3,3,1000,200704,1,16,0,5,1,202505.0,4,4,1,0,5,120511.0,288180.0,288180.0,B12,
10820699,HYTARA ENTERTAINMENT INC,% BARBARA SMITH,PO BOX 185,BREA,CA,92822-0185,0,3,3,1200,201210,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,,
10821046,KLEIN SUPPORT GROUPS INC,,11400 MISTY VALLEY DR,HOUSTON,TX,77066-3402,0,3,3,1000,201706,1,16,0,1,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,B94,KLEIN FOREST HS BASEBALL BOOSTER CL
10821673,NORTH BAY CANCER ALLIANCE INC,% MICHAEL SMITH,1355 NORTH DUTTON AVE SUITE 227,SANTA ROSA,CA,95401-7102,0,3,3,1200,200506,1,15,0,1,1,202412.0,4,4,1,0,12,165218.0,140390.0,140390.0,G30,
10822406,ONE STEP ABOVE,% DEIDRE DAVIS,8569 BOND RD,ELK GROVE,CA,95624-9521,0,3,3,1000,200608,1,16,0,5,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,T30,
10822580,W VERNE MCKINNEY PTO,% MCKINNEY ELEMENTARY SCHOOL,535 NW DARNIELLE ST,HILLSBORO,OR,97124-2214,0,3,3,1200,200505,1,16,0,1,1,202407.0,0,0,2,0,7,0.0,0.0,0.0,B94,
10823515,PTA CALIFORNIA CONGRESS OF PARENTS TEACHERS & STUDENTS INC,% DOROTHY GRANT PTA,7069 ISABEL LN,FONTANA,CA,92336-5060,646,3,9,2000,194311,1,16,59035000,5,1,202406.0,2,4,1,0,6,11698.0,121981.0,68400.0,,5835 DOROTHY GRANT PTA
10823631,VINE OF GRACE RETREAT MINISTRY INC,% ERIN C BLANCHETTE,11111 N DIVOT DR,ORO VALLEY,AZ,85737-7233,0,3,3,7000,200510,1,15,0,1,1,202412.0,2,3,1,0,12,12073.0,66017.0,66017.0,X20,
10823845,CENTRO CRISTIANO FE VIVA FUEGO VIVO,% ROBERT JACKSON,14901 S ATLANTIC AVE,COMPTON,CA,90221-3005,0,3,3,7000,200705,1,10,0,1,1,,2,3,6,0,12,,,,X21,
10824585,HIGHWAY 7 SPAY AND NEUTER,% REGINA WILKERSON & APRIL WILLIAMS,5155 HIGHWAY 7 S,HARRISON,AR,72601-6484,0,3,3,1000,200508,1,15,0,1,1,202406.0,0,0,2,0,6,0.0,0.0,0.0,D20,
10824608,OHAPYDAY TEEN SCENE FILMS,% DEBRA MCCAW,100 OAK HILL DR APT 4113,ATHENS,GA,30601-5401,0,3,3,1000,200606,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,A25,
10824769,CENTRAL ARKANSAS WOODTURNERS,% ANTHONY STEELE,41 TOLEDO DR,HOT SPRINGS,AR,71909-2854,0,3,3,1000,200607,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,A25,
10824825,FEED GODS SHEEP OUTREACH MINISTRY,% ADDIE BROWN,1129 LAY DR,BIRMINGHAM,AL,35215-6914,0,3,3,1000,201512,2,10,0,1,1,,0,0,6,0,12,,,,X20,
10824856,MCKEE BRIDGE HISTORICAL SOCIETY,% ROBERT VAN HEUIT,PO BOX 854,JACKSONVILLE,OR,97530-0854,0,3,3,2000,200508,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,A80,
10824858,ANIMAL CARE TR,,4500 N ACCESS RD,CHATTANOOGA,TN,37415-3819,0,3,3,4000,200507,1,15,0,1,1,202406.0,7,6,1,0,6,5680534.0,3890505.0,3760723.0,D20,MCKAMEY ANIMAL CENTER
10825154,GODS BLESSED HOUSE DELIVERANCE APOSTOLIC MINISTRIES,% STACY ELDER,1115 HIGHWAY 146 N APT 415,TEXAS CITY,TX,77590-6532,0,3,3,1000,200506,1,10,0,1,1,,0,0,6,0,12,,,,X20,
10825828,ATOMIC BLUE INC,% DANIEL GILL,3571 FAR WEST BLVD PMB 87,AUSTIN,TX,78731-3064,0,3,3,2800,202108,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,,
10825922,SHOSHONE BACK COUNTRY HORSEMEN,,PO BOX 465,POWELL,WY,82435-0465,0,3,3,1000,202302,1,16,125000000,1,1,202501.0,0,0,2,0,1,0.0,0.0,0.0,C34,
